endTime,artistName,trackName,Day of the Week,Genres,msPlayed
2020-05-06 22:07,Declan McKenna,Brazil,Wednesday,"['indie pop', 'modern alternative rock', 'modern rock', 'rock']",82119
2020-05-06 22:17,Tiësto,WOW,Wednesday,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'trance', 'tropical house']",148125
2020-05-06 22:20,Skillet,Feel Invincible,Wednesday,"['alternative metal', 'christian alternative rock', 'christian music', 'christian rock']",193241
2020-05-07 20:53,Sam Hunt,Hard To Forget,Thursday,"['contemporary country', 'country pop']",204760
2020-05-07 21:38,Carrie Underwood,Some Hearts,Thursday,"['contemporary country', 'country', 'country dawn', 'country road', 'dance pop', 'oklahoma country', 'pop', 'post-teen pop']",228426
2020-05-07 21:46,KANA-BOON,Silhouette,Thursday,"['anime', 'j-pop', 'j-poprock', 'j-rock']",240133
2020-05-07 22:02,Spencer Crandall,Do It All Again,Thursday,"['contemporary country', 'country pop']",203018
2020-05-07 22:27,Old Dominion,My Heart Is a Bar,Thursday,"['contemporary country', 'country road']",238986
2020-05-08 05:56,Zac Brown Band,Mango Tree,Friday,"['contemporary country', 'country', 'country road', 'modern country rock']",75850
2020-05-08 08:40,Christina Perri,A Thousand Years,Friday,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",149690
2020-05-08 21:56,Billy Joel,The Longest Time,Friday,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",130665
2020-05-08 22:03,Luke Combs,Six Feet Apart,Friday,['contemporary country'],195764
2020-05-08 22:13,The Weeknd,Blinding Lights,Friday,"['canadian contemporary r&b', 'canadian pop', 'pop']",200040
2020-05-08 22:19,Declan McKenna,Brazil,Friday,"['indie pop', 'modern alternative rock', 'modern rock', 'rock']",114885
2020-05-08 23:47,The Kinks,Victoria - Stereo Mix,Friday,"['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']",35410
2020-05-09 00:32,Luke Combs,Six Feet Apart,Saturday,['contemporary country'],199068
2020-05-09 00:47,The Kinks,Victoria - Stereo Mix,Saturday,"['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']",213674
2020-05-09 00:50,Joseph Vincent,Set You Free,Saturday,"['pop', 'viral pop']",203091
2020-05-09 00:52,Sammy Johns,Chevy Van,Saturday,"['jawaiian', 'polynesian pop']",79644
2020-05-09 00:54,Sammy Johns,Chevy Van,Saturday,"['jawaiian', 'polynesian pop']",98590
2020-05-09 01:01,Plain White T's,Rhythm Of Love,Saturday,"['neo mellow', 'pop', 'pop punk', 'pop rock']",195848
2020-05-09 01:07,Chris Young,Town Ain't Big Enough,Saturday,"['contemporary country', 'country', 'country road', 'modern country rock']",171800
2020-05-09 01:08,Olly Murs,Dance with Me Tonight,Saturday,"['dance pop', 'europop', 'pop', 'pop dance', 'pop rock', 'post-teen pop', 'talent show', 'tropical house', 'uk pop']",42641
2020-05-09 02:01,The Foundations,Build Me Up Buttercup,Saturday,"['brill building pop', 'bubblegum pop', 'folk rock', 'motown']",177533
2020-05-09 02:02,Jonas Brothers,BB Good,Saturday,"['boy band', 'dance pop', 'pop', 'pop dance', 'pop rock', 'post-teen pop']",65200
2020-05-09 02:06,Christina Perri,A Thousand Years,Saturday,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",277069
2020-05-09 02:27,Luke Combs,Beautiful Crazy,Saturday,['contemporary country'],193200
2020-05-09 02:28,Anthem Lights,Follow Your Heart,Saturday,"['ccm', 'christian alternative rock', 'christian music', 'viral pop']",40176
2020-05-09 02:31,Lady A,What I’m Leaving For,Saturday,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'neo mellow', 'pop rock']",197643
2020-05-09 02:34,Blake Shelton,Nobody But You (Duet with Gwen Stefani) - Acoustic,Saturday,"['contemporary country', 'country', 'country road', 'oklahoma country']",198413
2020-05-09 02:38,Luke Combs,Six Feet Apart,Saturday,['contemporary country'],190391
2020-05-09 21:54,The Kinks,Victoria - Stereo Mix,Saturday,"['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']",189993
2020-05-09 22:09,Bobby Day,Rockin' Robin,Saturday,"['doo-wop', 'rhythm and blues', 'rock-and-roll', 'rockabilly']",160080
